season,episode,title,rating,votes,episode_year
25,22,The Yellow Badge of Cowardge,6.6,1318,2014
26,1,Clown in the Dumps,5.7,1696,2014
26,2,The Wreck of the Relationship,6.7,1438,2014
26,3,Super Franchise Me,6.4,1369,2014
26,4,Treehouse of Horror XXV,7.4,1892,2014
26,5,Opposites A-Frack,6.3,1341,2014
26,6,Simpsorama,7.9,2537,2014
26,7,Blazed and Confused,6.8,1418,2014
26,8,Covercraft,6.4,1376,2014
26,9,I Won't Be Home for Christmas,6.8,1359,2014
26,10,The Man Who Came to Be Dinner,6.6,1551,2015
26,11,Bart's New Friend,7.2,1431,2015
26,12,The Musk Who Fell to Earth,4.9,1827,2015
26,13,Walking Big & Tall,6.2,1248,2015
26,14,My Fare Lady,6.6,1222,2015
26,15,The Princess Guide,6.4,1243,2015
26,16,Sky Police,6.7,1304,2015
26,17,Waiting for Duffman,6.6,1224,2015
26,18,Peeping Mom,6.6,1177,2015
26,19,The Kids Are All Fight,6.7,1202,2015
26,20,Let's Go Fly a Coot,6,1174,2015
26,21,Bull-E,6.5,1194,2015
26,22,Mathlete's Feat,6.7,1241,2015
27,1,Every Man's Dream,5.6,1663,2015
27,2,'Cue Detective,6.6,1397,2015
27,3,Puffless,6.8,1390,2015
27,4,Halloween of Horror,7.6,1935,2015
27,5,Treehouse of Horror XXVI,6.5,1597,2015
27,6,Friend with Benefit,6.6,1243,2015
27,7,"Lisa with an ""S""",5.9,1261,2015
27,8,Paths of Glory,6.7,1240,2015
27,9,Barthood,8.4,2773,2015
27,10,The Girl Code,6.6,1345,2016
27,11,Teenage Mutant Milk-Caused Hurdles,6.5,1261,2016
27,12,Much Apu About Something,6.4,1214,2016
27,13,Love Is in the N2-O2-Ar-CO2-Ne-He-CH4,6.3,1163,2016
27,14,Gal of Constant Sorrow,6.5,1300,2016
27,15,Lisa the Veterinarian,6.4,1175,2016
27,16,The Marge-ian Chronicles,7,1256,2016
27,17,The Burns Cage,6.4,1165,2016
27,18,How Lisa Got Her Marge Back,6.2,1113,2016
27,19,Fland Canyon,7.1,1277,2016
27,20,To Courier with Love,6.7,1102,2016
27,21,Simprovised,6.3,1133,2016
27,22,Orange Is the New Yellow,6.6,1176,2016
28,1,Monty Burns' Fleeing Circus,6.1,1266,2016
28,2,Friends and Family,6.6,1224,2016
28,3,The Town,7,1370,2016
28,4,Treehouse of Horror XXVII,6.7,1549,2016
28,5,Trust But Clarify,6.2,1137,2016
28,6,There Will Be Buds,6.6,1149,2016
28,7,Havana Wild Weekend,6.2,1136,2016
28,8,Dad Behavior,6.5,1107,2016
28,9,The Last Traction Hero,6.3,1072,2016
28,10,The Nightmare After Krustmas,5.9,1176,2016
28,11,Pork and Burns,6.7,1132,2017
28,12,The Great Phatsby,6.1,1362,2017
28,13,The Great Phatsby: Part 2,6.4,99,2017
28,14,Fatzcarraldo,6.3,1110,2017
28,15,The Cad and the Hat,6.5,1123,2017
28,16,Kamp Krustier,6.5,1119,2017
28,17,22 for 30,6.5,1150,2017
28,18,A Father's Watch,6.8,1106,2017
28,19,The Caper Chase,6.1,1124,2017
28,20,Looking for Mr. Goodbart,6.8,1123,2017
28,21,Moho House,6.1,1060,2017
28,22,Dogtown,6.4,1055,2017
29,1,The Serfsons,6.8,1624,2017
29,2,Springfield Splendor,6.6,1308,2017
29,3,Whistler's Father,6.1,1209,2017
29,4,Treehouse of Horror XXVIII,7.1,1693,2017
29,5,Grampy Can Ya Hear Me,6.4,1152,2017
29,6,The Old Blue Mayor She Ain't What She Used To Be,6.3,1164,2017
29,7,Singin' in the Lane,6.4,1150,2017
29,8,Mr. Lisa's Opus,6.8,1267,2017
29,9,Gone Boy,7.2,1405,2017
29,10,Haw-Haw Land,6.5,1193,2018
29,11,Frink Gets Testy,6.3,1083,2018
29,12,Homer is Where the Art Isn't,6.7,1210,2018
29,13,3 Scenes Plus a Tag from a Marriage,6.6,1095,2018
29,14,Fears of a Clown,6,1050,2018
29,15,No Good Read Goes Unpunished,6.3,1059,2018
29,16,King Leer,6.3,1045,2018
29,17,Lisa Gets the Blues,6.7,1131,2018
29,18,Forgive and Regret,7.1,1140,2018
29,19,Left Behind,6.7,1052,2018
29,20,Throw Grampa from the Dane,6.7,1155,2018
29,21,Flanders' Ladder,7.6,1541,2018
30,1,Bart's Not Dead,6.3,1423,2018
30,2,Heartbreak Hotel,6.1,1296,2018
30,3,My Way or the Highway to Heaven,6.2,1237,2018
30,4,Treehouse of Horror XXIX,6,1457,2018
30,5,Baby You Can't Drive My Car,7,1204,2018
30,6,From Russia Without Love,6.5,1139,2018
30,7,Werking Mom,5.8,1355,2018
30,8,Krusty the Clown,6.4,1104,2018
30,9,Daddicus Finch,6.8,1124,2018
30,10,'Tis the 30th Season,6.7,1124,2018
30,11,Mad About the Toy,6,1295,2019
30,12,The Girl on the Bus,6.5,1140,2019
30,13,I'm Dancing as Fat as I Can,6.9,1137,2019
30,14,The Clown Stays in the Picture,6.2,1059,2019
30,15,101 Mitigations,6.4,1002,2019
30,16,I Want You (She's So Heavy),5.8,1023,2019
30,17,E My Sports,6.4,1122,2019
30,18,Bart vs. Itchy & Scratchy,5.1,1976,2019
30,19,Girl's in the Band,6.5,1070,2019
30,20,I'm Just a Girl Who Can't Say D'oh,5.6,1078,2019
30,21,D'oh Canada,5.8,1245,2019
30,22,Woo-Hoo Dunnit?,6.3,1059,2019
30,23,Crystal Blue-Haired Persuasion,6.2,1039,2019
31,1,The Winter of Our Monetized Content,5.9,1382,2019
31,2,Go Big or Go Homer,6,1286,2019
31,3,The Fat Blue Line,6.6,1165,2019
31,4,Treehouse of Horror XXX,6.8,1497,2019
31,5,Gorillas on the Mast,6.3,1074,2019
31,6,Marge the Lumberjill,5.7,1222,2019
31,7,Livin la Pura Vida,6.6,1167,2019
31,8,Thanksgiving of Horror,7.4,1448,2019
31,9,"Todd, Todd, Why Hast Thou Forsaken Me?",6.6,1269,2019
31,10,"Bobby, It's Cold Outside",6.5,1095,2019
31,11,Hail to the Teeth,6.1,983,2020
31,12,The Miseducation of Lisa Simpson,6.6,1008,2020
31,13,Frinkcoin,6,986,2020
31,14,Bart the Bad Guy,7.2,1284,2020
31,15,Screenless,6.6,997,2020
31,16,Better Off Ned,6.5,951,2020
31,17,Highway to Well,6.9,1056,2020
31,18,The Incredible Lightness of Being a Baby,6.4,938,2020
31,19,Warrin' Priests: Part 1,6.1,1070,2020
31,20,Warrin' Priests: Part 2,5.7,1024,2020
31,21,The Hateful Eight-Year-Olds,6.6,1038,2020
31,22,The Way of the Dog,7.5,1245,2020
32,1,Undercover Burns,6.6,1325,2020
32,2,"I, Carumbus",6.8,1301,2020
32,3,"Now Museum, Now You Don't",5.8,1158,2020
32,4,Treehouse of Horror XXXI,6.4,1621,2020
32,5,The 7 Beer Itch,5.7,1163,2020
32,6,Podcast News,6.7,1091,2020
32,7,Three Dreams Denied,6.3,1020,2020
32,8,The Road to Cincinnati,6.6,1181,2020
32,9,Sorry Not Sorry,6.3,1039,2020
32,10,A Springfield Summer Christmas for Christmas,6.3,1162,2020
32,11,The Dad-Feelings Limited,7.1,1282,2021
32,12,Diary Queen,7,1127,2021
32,13,Wad Goals,6.4,978,2021
32,14,Yokel Hero,5.6,925,2021
32,15,Do Pizza Bots Dream of Electric Guitars,5.9,959,2021
32,16,Manger Things,6.4,932,2021
32,17,Uncut Femmes,6.6,972,2021
32,18,Burger Kings,6.7,915,2021
32,19,Panic on the Streets of Springfield,6.4,1104,2021
32,20,Mother and Child Reunion,6.7,909,2021
32,21,The Man from G.R.A.M.P.A.,6.3,844,2021
32,22,The Last Barfighter,7.4,1083,2021
33,1,The Star of the Backstage,4.3,1826,2021
33,2,Bart's in Jail!,7,1239,2021
33,3,Treehouse of Horror XXXII,6.6,1341,2021
33,4,The Wayz We Were,6.7,1054,2021
33,5,Lisa's Belly,6.9,1217,2021
33,6,A Serious Flanders,8.3,1979,2021
33,7,A Serious Flanders: Part 2,8.2,1685,2021
33,8,Portrait of a Lackey on Fire,6.3,1129,2021
33,9,Mothers and Other Strangers,6.3,920,2021
33,10,A Made Maggie,7,938,2021
33,11,The Longest Marge,5.8,906,2022
33,12,Pixelated and Afraid,7.8,1403,2022
33,13,Boyz N the Highlands,6.8,979,2022
33,14,You Won't Believe What This Episode Is About - Act Three Will Shock You!,6.6,927,2022
33,15,Bart the Cool Kid,6.4,918,2022
33,16,Pretty Whittle Liar,6.3,859,2022
33,17,The Sound of Bleeding Gums,5.9,914,2022
33,18,My Octopus and a Teacher,6.6,902,2022
33,19,Girls Just Shauna Have Fun,6.6,882,2022
33,20,Marge the Meanie,6.8,855,2022
33,21,Meat Is Murder,6.1,889,2022
33,22,Poorhouse Rock,6,1308,2022
34,1,Habeas Tortoise,6.6,1150,2022
34,2,One Angry Lisa,6.4,1006,2022
34,3,Lisa the Boy Scout,6.7,1295,2022
34,4,The King of Nice,6.4,931,2022
34,5,Not It,7.6,1482,2022
34,6,Treehouse of Horror XXXIII,8.4,2115,2022
34,7,From Beer to Paternity,6.4,896,2022
34,8,Step Brother from the Same Planet,6.5,866,2022
34,9,When Nelson Met Lisa,5.9,993,2022
34,10,Game Done Changed,6.6,913,2022
34,11,Top Goon,6.7,883,2022
34,12,My Life as a Vlog,5.9,998,2023
34,13,The Many Saints of Springfield,6.5,833,2023
34,14,Carl Carlson Rides Again,6.2,932,2023
34,15,Bartless,6.9,905,2023
34,16,Hostile Kirk Place,6.1,927,2023
34,17,Pin Gal,6.4,805,2023
34,18,Fan-ily Feud,5.5,916,2023
34,19,Write Off This Episode,5.9,788,2023
34,20,The Very Hungry Caterpillars,6.8,807,2023
34,21,Clown v. Board of Education,6.3,740,2023
34,22,Homer's Adventures Through the Windshield Glass,5.9,1007,2023
35,1,Homer's Crossing,6.8,1041,2023
35,2,A Mid-Childhood Night's Dream,7.2,1122,2023
35,3,McMansion & Wife,6.3,818,2023
35,4,Thirst Trap: A Corporate Love Story,6,865,2023
35,5,Treehouse of Horror XXXIV,7,1123,2023
35,6,Iron Marge,6.9,800,2023
35,7,It's a Blunderful Life,6.4,772,2023
35,8,Ae Bonny Romance,6.3,794,2023
35,9,"Murder, She Boat",6.8,762,2023
35,10,Do the Wrong Thing,6.6,745,2023
35,11,Frinkenstein's Monster,6.2,770,2024
35,12,Lisa Gets an F1,6.3,717,2024
35,13,Clan of the Cave Mom,6.9,797,2024
35,14,Night of the Living Wage,7.1,754,2024
35,15,Cremains of the Day,7.1,766,2024
35,16,The Tell-Tale Pants,6.3,637,2024
35,17,The Tipping Point,6.2,730,2024
35,18,Bart's Brain,6.3,702,2024
36,1,Bart's Birthday,7.9,1519,2024
36,2,The Yellow Lotus,6.6,932,2024
36,3,Desperately Seeking Lisa,5.9,833,2024
36,4,Shoddy Heat,6.4,743,2024
36,5,Treehouse of Horror XXXV,6.4,935,2024
36,6,Women in Shorts,5.8,819,2024
36,7,Treehouse of Horror Presents: Simpsons Wicked This Way Comes,6.9,774,2024
36,8,Convenience Airways,7,724,2024
36,9,Homer and Her Sisters,6.6,637,2024
36,10,O C'mon All Ye Faithful,6.7,1272,2024
36,11,The Man Who Flew Too Much,6,609,2024
36,12,Bottle Episode,6.5,630,2024
36,13,The Past and the Furious,6.6,589,2025
36,14,The Flandshees of Innersimpson,6.9,600,2025
36,15,The Last Man Expanding,6.7,626,2025
36,16,P.S. I Hate You,7.3,626,2025
36,17,Yellow Planet,6.1,451,2025
36,18,Abe League of Their Moe,6.4,574,2025
36,19,Stew Lies,6.3,522,2025
36,20,"Full Heart, Empty Pool",6.4,521,2025
36,21,Estranger Things,6.7,612,2025
37,1,Thrifty Ways to Thieve Your Mother,6.9,705,2025
37,2,Keep Chalm and Gary On,6.7,570,2025
37,3,Treehouse of Horror XXXVI,6.3,680,2025
37,4,Men Behaving Manly,5.3,648,2025
37,5,Bad Boys... For Life?,6.6,520,2025
37,6,Bart 'N' Frink,7.2,533,2025
37,7,Sashes to Sashes,6.4,473,2025
37,8,The Day of the Jack-up,7.3,519,2025
37,9,Aunt Misbehavin',6.7,465,2025
37,10,Guess Who's Coming to Skinner,6.7,456,2025
37,11,Parahormonal Activity,7.5,591,2025
37,12,¡The Fall Guy-Yi-Yi!,7.2,532,2025
37,13,Seperance,7,500,2026
37,14,Irrational Treasure,7.2,475,2026
37,15,Homer? A Cracker Bro?,7,452,2026
37,16,Extreme Makeover: Homer Edition,6.4,363,2026
37,17,Simpsley,7.4,382,2026
37,18,Yellow Mirror,7.4,239,2026
