season,episode,title,rating,votes
1,1,Magic Xylophone,7.7,1132
1,2,Hospital,7.8,949
1,3,Keepy Uppy,8.2,931
1,4,Daddy Robot,7.9,844
1,5,Shadowlands,8.3,904
1,6,The Weekend,8.1,804
1,7,BBQ,8.2,822
1,8,Fruitbat,8,811
1,9,Horsey Ride,7.4,714
1,10,Hotel,7.6,696
1,11,Bike,9.1,1003
1,12,Bob Bilby,8.2,718
1,13,Spy Game,7.4,651
1,14,Takeaway,8.8,907
1,15,Butterflies,7.9,658
1,16,Yoga Ball,8.2,672
1,17,Calypso,7.8,680
1,18,The Doctor,7.9,606
1,19,The Claw,8.4,656
1,20,Markets,7.9,611
1,21,Blue Mountains,7.5,614
1,22,The Pool,8.7,749
1,23,Shops,7.4,587
1,24,Wagon Ride,8.3,602
1,25,Taxi,8.2,595
1,26,The Beach,8.6,731
1,27,Pirates,8,569
1,28,Grannies,8.6,777
1,29,The Creek,8.9,799
1,30,Fairies,7.9,597
1,31,Work,7.6,525
1,32,Bumpy and the Wise Old Wolfhound,9.2,841
1,33,Trampoline,7.8,524
1,34,The Dump,8.4,562
1,35,Zoo,7.8,519
1,36,Backpackers,7.7,508
1,37,The Adventure,7.5,486
1,38,Copycat,8.7,645
1,39,The Sleepover,8.5,614
1,40,Early Baby,7.8,526
1,41,Mums and Dads,7.5,499
1,42,Hide and Seek,7.7,482
1,43,Camping,9.6,1817
1,44,Mount Mumandad,7.9,498
1,45,Kids,7.8,489
1,46,Chickenrat,7.4,490
1,47,Neighbours,7.7,471
1,48,Teasing,8.3,525
1,49,Asparagus,8,526
1,50,Shaun,7.6,473
1,51,Daddy Putdown,8.2,431
1,52,Verandah Santa,8.3,458
2,1,Dance Mode,8.9,812
2,2,Hammerbarn,8.6,643
2,3,Featherwand,8.1,518
2,4,Squash,8.3,554
2,5,Hairdressers,7.7,485
2,6,Stumpfest,8.4,584
2,7,Favourite Thing,8,487
2,8,Daddy Dropoff,8.6,590
2,9,Bingo,9.1,939
2,10,Rug Island,8.8,709
2,11,Charades,7.5,497
2,12,Sticky Gecko,8.2,531
2,13,Dad Baby,8.7,534
2,14,Mum School,7.9,463
2,15,Trains,7.7,446
2,16,Army,8.7,697
2,17,Fancy Restaurant,8.3,494
2,18,Piggyback,8,449
2,19,The Show,9,691
2,20,Tickle Crabs,7.4,450
2,21,Escape,8.8,607
2,22,Bus,8.3,508
2,23,Queens,7.5,434
2,24,Flat Pack,9.2,938
2,25,Helicopter,7.5,442
2,26,Sleepytime,9.7,10540
2,27,Grandad,9.2,804
2,28,Seesaw,8.5,518
2,29,Movies,8,527
2,30,Library,7.6,466
2,31,Barky Boats,8.3,509
2,32,Burger Shop,7.6,418
2,33,Circus,7.2,453
2,34,Swim School,7.7,469
2,35,Cafe,8.9,602
2,36,Postman,8,430
2,37,The Quiet Game,8.8,579
2,38,Mr Monkeyjocks,8.2,464
2,39,Double Babysitter,8.8,640
2,40,Bad Mood,7.8,451
2,41,Octopus,8.3,493
2,42,Bin Night,8.6,577
2,43,Muffin Cone,8.4,499
2,44,Duck Cake,8.8,553
2,45,Handstand,8.8,556
2,46,Road Trip,8.2,452
2,47,Ice Cream,8,488
2,48,Dunny,7.7,442
2,49,Typewriter,7.4,424
2,50,Baby Race,9.5,2469
2,51,Christmas Swim,8.6,477
2,52,Easter,8.6,435
3,1,Perfect,8.7,567
3,2,Bedroom,9.1,683
3,3,Obstacle Course,8.4,541
3,4,Promises,8.3,485
3,5,Omelette,8.4,544
3,6,Born Yesterday,8.4,542
3,7,Mini Bluey,8.8,663
3,8,Unicorse,8.5,647
3,9,Curry Quest,9,634
3,10,Magic,7.5,500
3,11,Chest,8.5,518
3,12,Sheep Dog,8.2,478
3,13,Housework,8.2,471
3,14,Pass The Parcel,9.1,775
3,15,Explorers,8.4,457
3,16,Phones,8.1,441
3,17,Pavlova,8.5,525
3,18,Rain,9.5,1313
3,19,Pizza Girls,8.2,471
3,20,Driving,7.8,413
3,21,Tina,7.1,486
3,22,Whale Watching,8.3,476
3,23,Family Meeting,8,460
3,24,Faceytalk,9,737
3,25,Ragdoll,8.3,459
3,26,Fairytale,9.4,994
3,27,Musical Statues,7.9,456
3,28,Stories,7.8,466
3,29,Puppets,8.4,505
3,30,Turtleboy,9.1,665
3,31,Onesies,9.5,1110
3,32,Tradies,8.8,582
3,33,Granny Mobile,9.2,773
3,34,Space,8.7,606
3,35,Smoochy Kiss,8.3,465
3,36,Dirt,8.2,487
3,37,The Decider,8.6,567
3,38,Cubby,8.2,426
3,39,Exercise,7.9,411
3,40,Relax,8.7,476
3,41,Stickbird,8.9,549
3,42,Show and Tell,8,385
3,43,Dragon,9.3,807
3,44,Wild Girls,7.1,439
3,45,TV Shop,8.7,493
3,46,Slide,8.6,457
3,47,Cricket,9.6,2818
3,48,Ghostbasket,8,402
3,49,The Sign,9.7,5687
3,50,Surprise!,8.7,492
4,1,Episode #4.1,7.6,88
