season,episode,title,rating,votes,episode_year
1,1,The Boy in the Iceberg,7.9,10396,2005
1,2,The Avatar Returns,8.1,9328,2005
1,3,The Southern Air Temple,8.4,9131,2005
1,4,The Warriors of Kyoshi,8,8867,2005
1,5,The King of Omashu,8,8825,2005
1,6,Imprisoned,7.7,8527,2005
1,7,"The Spirit World (Winter Solstice, Part 1)",8,8324,2005
1,8,"Avatar Roku (Winter Solstice, Part 2)",8.8,8940,2005
1,9,The Waterbending Scroll,7.7,8133,2005
1,10,Jet,7.6,8354,2005
1,11,The Great Divide,6.8,8754,2005
1,12,The Storm,9,9455,2005
1,13,The Blue Spirit,9.1,9509,2005
1,14,The Fortuneteller,7.7,7929,2005
1,15,Bato of the Water Tribe,7.7,7808,2005
1,16,The Deserter,8.4,7959,2005
1,17,The Northern Air Temple,7.8,7715,2005
1,18,The Waterbending Master,8.6,8010,2005
1,19,"The Siege of the North, Part 1",9.3,9537,2005
1,20,"The Siege of the North, Part 2",9.6,9833,2005
2,1,The Avatar State,8.6,7950,2006
2,2,The Cave of Two Lovers,8.1,7848,2006
2,3,Return to Omashu,8.2,7424,2006
2,4,The Swamp,7.5,7565,2006
2,5,Avatar Day,7.3,7502,2006
2,6,The Blind Bandit,9.2,9190,2006
2,7,Zuko Alone,9.6,11857,2006
2,8,The Chase,9,8342,2006
2,9,Bitter Work,8.5,7605,2006
2,10,The Library,8.7,7929,2006
2,11,The Desert,8.7,7731,2006
2,12,The Serpent's Pass,8.2,7270,2006
2,13,The Drill,8.9,7875,2006
2,14,City of Walls and Secrets,8.6,7541,2006
2,15,The Tales of Ba Sing Se,9.3,11448,2006
2,16,Appa's Lost Days,8.9,8328,2006
2,17,Lake Laogai,9.1,8121,2006
2,18,The Earth King,8.5,7246,2006
2,19,The Guru,9,8111,2006
2,20,The Crossroads of Destiny,9.6,10880,2006
3,1,The Awakening,8.6,7834,2007
3,2,The Headband,8.3,7672,2007
3,3,The Painted Lady,7.8,7666,2007
3,4,Sokka's Master,8.8,8166,2007
3,5,The Beach,8.6,8456,2007
3,6,The Avatar and the Fire Lord,9.5,10131,2007
3,7,The Runaway,8.1,7286,2007
3,8,The Puppetmaster,9.1,8958,2007
3,9,Nightmares and Daydreams,7.6,7681,2007
3,10,The Day of Black Sun,9.1,8210,2007
3,11,"The Day of Black Sun, Part 2: The Eclipse",9.5,9089,2007
3,12,The Western Air Temple,8.9,8011,2007
3,13,The Firebending Masters,9.3,9116,2008
3,14,The Boiling Rock: Part 1,8.7,7658,2008
3,15,"The Boiling Rock, Part 2",9.3,8402,2008
3,16,The Southern Raiders,8.9,8229,2008
3,17,The Ember Island Players,8.5,8328,2008
3,18,"Sozin's Comet, Part 1: The Phoenix King",9,9165,2008
3,19,"Sozin's Comet, Part 2: The Old Masters",9.5,10503,2008
3,20,"Sozin's Comet, Part 3: Into the Inferno",9.8,16305,2008
3,21,"Sozin's Comet, Part 4: Avatar Aang",9.9,29022,2008
