season,episode,title,rating,votes,episode_year
25,10,Married to the Blob,6.8,1478,2014
25,11,Specs and the City,7.1,1391,2014
25,12,Diggs,6.3,1393,2014
25,13,The Man Who Grew Too Much,6.6,1461,2014
25,14,The Winter of His Content,6.6,1344,2014
25,15,The War of Art,6.9,1334,2014
25,16,You Don't Have to Live Like a Referee,6.7,1372,2014
25,17,Luca$,6.3,1357,2014
25,18,Days of Future Future,7,1566,2014
25,19,What to Expect When Bart's Expecting,5.8,1388,2014
25,20,Brick Like Me,8,2209,2014
25,21,Pay Pal,6.5,1320,2014
25,22,The Yellow Badge of Cowardge,6.6,1323,2014
26,1,Clown in the Dumps,5.7,1701,2014
26,2,The Wreck of the Relationship,6.7,1442,2014
26,3,Super Franchise Me,6.4,1372,2014
26,4,Treehouse of Horror XXV,7.4,1898,2014
26,5,Opposites A-Frack,6.3,1343,2014
26,6,Simpsorama,7.9,2545,2014
26,7,Blazed and Confused,6.8,1420,2014
26,8,Covercraft,6.4,1379,2014
26,9,I Won't Be Home for Christmas,6.8,1361,2014
26,10,The Man Who Came to Be Dinner,6.6,1553,2015
26,11,Bart's New Friend,7.2,1435,2015
26,12,The Musk Who Fell to Earth,4.9,1840,2015
26,13,Walking Big & Tall,6.2,1250,2015
26,14,My Fare Lady,6.6,1224,2015
26,15,The Princess Guide,6.4,1246,2015
26,16,Sky Police,6.8,1308,2015
26,17,Waiting for Duffman,6.6,1226,2015
26,18,Peeping Mom,6.6,1179,2015
26,19,The Kids Are All Fight,6.7,1206,2015
26,20,Let's Go Fly a Coot,6,1177,2015
26,21,Bull-E,6.5,1198,2015
26,22,Mathlete's Feat,6.7,1244,2015
27,1,Every Man's Dream,5.6,1668,2015
27,2,'Cue Detective,6.6,1403,2015
27,3,Puffless,6.8,1394,2015
27,4,Halloween of Horror,7.6,1942,2015
27,5,Treehouse of Horror XXVI,6.5,1604,2015
27,6,Friend with Benefit,6.6,1246,2015
27,7,"Lisa with an ""S""",5.9,1265,2015
27,8,Paths of Glory,6.8,1243,2015
27,9,Barthood,8.4,2783,2015
27,10,The Girl Code,6.6,1350,2016
27,11,Teenage Mutant Milk-Caused Hurdles,6.5,1266,2016
27,12,Much Apu About Something,6.4,1218,2016
27,13,Love Is in the N2-O2-Ar-CO2-Ne-He-CH4,6.3,1169,2016
27,14,Gal of Constant Sorrow,6.5,1305,2016
27,15,Lisa the Veterinarian,6.4,1178,2016
27,16,The Marge-ian Chronicles,7,1259,2016
27,17,The Burns Cage,6.4,1169,2016
27,18,How Lisa Got Her Marge Back,6.2,1116,2016
27,19,Fland Canyon,7.1,1281,2016
27,20,To Courier with Love,6.7,1105,2016
27,21,Simprovised,6.3,1135,2016
27,22,Orange Is the New Yellow,6.6,1180,2016
28,1,Monty Burns' Fleeing Circus,6.1,1268,2016
28,2,Friends and Family,6.6,1226,2016
28,3,The Town,7,1375,2016
28,4,Treehouse of Horror XXVII,6.7,1554,2016
28,5,Trust But Clarify,6.2,1138,2016
28,6,There Will Be Buds,6.6,1151,2016
28,7,Havana Wild Weekend,6.2,1139,2016
28,8,Dad Behavior,6.5,1111,2016
28,9,The Last Traction Hero,6.3,1074,2016
28,10,The Nightmare After Krustmas,5.9,1178,2016
28,11,Pork and Burns,6.7,1134,2017
28,12,The Great Phatsby,6.1,1363,2017
28,13,The Great Phatsby: Part 2,6.4,105,2017
28,14,Fatzcarraldo,6.3,1111,2017
28,15,The Cad and the Hat,6.5,1125,2017
28,16,Kamp Krustier,6.5,1120,2017
28,17,22 for 30,6.5,1153,2017
28,18,A Father's Watch,6.8,1109,2017
28,19,The Caper Chase,6.1,1126,2017
28,20,Looking for Mr. Goodbart,6.8,1125,2017
28,21,Moho House,6.1,1061,2017
28,22,Dogtown,6.4,1057,2017
29,1,The Serfsons,6.8,1630,2017
29,2,Springfield Splendor,6.6,1311,2017
29,3,Whistler's Father,6.1,1211,2017
29,4,Treehouse of Horror XXVIII,7.1,1700,2017
29,5,Grampy Can Ya Hear Me,6.4,1154,2017
29,6,The Old Blue Mayor She Ain't What She Used To Be,6.3,1166,2017
29,7,Singin' in the Lane,6.4,1153,2017
29,8,Mr. Lisa's Opus,6.8,1271,2017
29,9,Gone Boy,7.2,1409,2017
29,10,Haw-Haw Land,6.5,1197,2018
29,11,Frink Gets Testy,6.3,1086,2018
29,12,Homer is Where the Art Isn't,6.7,1214,2018
29,13,3 Scenes Plus a Tag from a Marriage,6.6,1098,2018
29,14,Fears of a Clown,6,1053,2018
29,15,No Good Read Goes Unpunished,6.3,1062,2018
29,16,King Leer,6.3,1049,2018
29,17,Lisa Gets the Blues,6.7,1137,2018
29,18,Forgive and Regret,7.1,1144,2018
29,19,Left Behind,6.7,1056,2018
29,20,Throw Grampa from the Dane,6.7,1163,2018
29,21,Flanders' Ladder,7.6,1547,2018
30,1,Bart's Not Dead,6.3,1430,2018
30,2,Heartbreak Hotel,6.1,1303,2018
30,3,My Way or the Highway to Heaven,6.3,1245,2018
30,4,Treehouse of Horror XXIX,6,1465,2018
30,5,Baby You Can't Drive My Car,7,1211,2018
30,6,From Russia Without Love,6.5,1146,2018
30,7,Werking Mom,5.8,1363,2018
30,8,Krusty the Clown,6.4,1109,2018
30,9,Daddicus Finch,6.8,1129,2018
30,10,'Tis the 30th Season,6.7,1129,2018
30,11,Mad About the Toy,6,1301,2019
30,12,The Girl on the Bus,6.5,1145,2019
30,13,I'm Dancing as Fat as I Can,6.9,1142,2019
30,14,The Clown Stays in the Picture,6.2,1065,2019
30,15,101 Mitigations,6.4,1007,2019
30,16,I Want You (She's So Heavy),5.8,1028,2019
30,17,E My Sports,6.4,1129,2019
30,18,Bart vs. Itchy & Scratchy,5.1,1986,2019
30,19,Girl's in the Band,6.5,1076,2019
30,20,I'm Just a Girl Who Can't Say D'oh,5.6,1085,2019
30,21,D'oh Canada,5.8,1252,2019
30,22,Woo-Hoo Dunnit?,6.3,1066,2019
30,23,Crystal Blue-Haired Persuasion,6.2,1047,2019
31,1,The Winter of Our Monetized Content,5.9,1389,2019
31,2,Go Big or Go Homer,6,1292,2019
31,3,The Fat Blue Line,6.6,1170,2019
31,4,Treehouse of Horror XXX,6.8,1507,2019
31,5,Gorillas on the Mast,6.3,1078,2019
31,6,Marge the Lumberjill,5.7,1227,2019
31,7,Livin la Pura Vida,6.6,1172,2019
31,8,Thanksgiving of Horror,7.4,1452,2019
31,9,"Todd, Todd, Why Hast Thou Forsaken Me?",6.6,1273,2019
31,10,"Bobby, It's Cold Outside",6.5,1098,2019
31,11,Hail to the Teeth,6.1,986,2020
31,12,The Miseducation of Lisa Simpson,6.6,1010,2020
31,13,Frinkcoin,6,990,2020
31,14,Bart the Bad Guy,7.2,1289,2020
31,15,Screenless,6.6,1000,2020
31,16,Better Off Ned,6.5,953,2020
31,17,Highway to Well,6.9,1062,2020
31,18,The Incredible Lightness of Being a Baby,6.4,940,2020
31,19,Warrin' Priests: Part 1,6.1,1072,2020
31,20,Warrin' Priests: Part 2,5.8,1027,2020
31,21,The Hateful Eight-Year-Olds,6.6,1042,2020
31,22,The Way of the Dog,7.5,1248,2020
32,1,Undercover Burns,6.6,1333,2020
32,2,"I, Carumbus",6.8,1308,2020
32,3,"Now Museum, Now You Don't",5.8,1162,2020
32,4,Treehouse of Horror XXXI,6.4,1626,2020
32,5,The 7 Beer Itch,5.7,1168,2020
32,6,Podcast News,6.8,1094,2020
32,7,Three Dreams Denied,6.3,1024,2020
32,8,The Road to Cincinnati,6.6,1185,2020
32,9,Sorry Not Sorry,6.3,1042,2020
32,10,A Springfield Summer Christmas for Christmas,6.3,1164,2020
32,11,The Dad-Feelings Limited,7.1,1286,2021
32,12,Diary Queen,7,1129,2021
32,13,Wad Goals,6.4,982,2021
32,14,Yokel Hero,5.6,929,2021
32,15,Do Pizza Bots Dream of Electric Guitars,5.9,964,2021
32,16,Manger Things,6.4,936,2021
32,17,Uncut Femmes,6.6,976,2021
32,18,Burger Kings,6.7,919,2021
32,19,Panic on the Streets of Springfield,6.4,1108,2021
32,20,Mother and Child Reunion,6.7,913,2021
32,21,The Man from G.R.A.M.P.A.,6.3,847,2021
32,22,The Last Barfighter,7.4,1087,2021
33,1,The Star of the Backstage,4.3,1837,2021
33,2,Bart's in Jail!,7,1245,2021
33,3,Treehouse of Horror XXXII,6.6,1347,2021
33,4,The Wayz We Were,6.7,1058,2021
33,5,Lisa's Belly,6.9,1220,2021
33,6,A Serious Flanders,8.3,1990,2021
33,7,A Serious Flanders: Part 2,8.2,1694,2021
33,8,Portrait of a Lackey on Fire,6.3,1131,2021
33,9,Mothers and Other Strangers,6.3,922,2021
33,10,A Made Maggie,7,942,2021
33,11,The Longest Marge,5.8,912,2022
33,12,Pixelated and Afraid,7.8,1407,2022
33,13,Boyz N the Highlands,6.8,982,2022
33,14,You Won't Believe What This Episode Is About - Act Three Will Shock You!,6.6,929,2022
33,15,Bart the Cool Kid,6.4,920,2022
33,16,Pretty Whittle Liar,6.3,862,2022
33,17,The Sound of Bleeding Gums,5.8,917,2022
33,18,My Octopus and a Teacher,6.6,906,2022
33,19,Girls Just Shauna Have Fun,6.6,887,2022
33,20,Marge the Meanie,6.8,860,2022
33,21,Meat Is Murder,6.1,894,2022
33,22,Poorhouse Rock,6,1316,2022
34,1,Habeas Tortoise,6.6,1154,2022
34,2,One Angry Lisa,6.4,1011,2022
34,3,Lisa the Boy Scout,6.7,1302,2022
34,4,The King of Nice,6.4,936,2022
34,5,Not It,7.6,1491,2022
34,6,Treehouse of Horror XXXIII,8.4,2128,2022
34,7,From Beer to Paternity,6.4,903,2022
34,8,Step Brother from the Same Planet,6.5,873,2022
34,9,When Nelson Met Lisa,5.8,1001,2022
34,10,Game Done Changed,6.6,920,2022
34,11,Top Goon,6.7,892,2022
34,12,My Life as a Vlog,5.9,1005,2023
34,13,The Many Saints of Springfield,6.5,839,2023
34,14,Carl Carlson Rides Again,6.2,938,2023
34,15,Bartless,6.9,912,2023
34,16,Hostile Kirk Place,6.1,932,2023
34,17,Pin Gal,6.4,810,2023
34,18,Fan-ily Feud,5.5,922,2023
34,19,Write Off This Episode,5.9,792,2023
34,20,The Very Hungry Caterpillars,6.8,812,2023
34,21,Clown v. Board of Education,6.3,744,2023
34,22,Homer's Adventures Through the Windshield Glass,5.9,1012,2023
35,1,Homer's Crossing,6.8,1047,2023
35,2,A Mid-Childhood Night's Dream,7.2,1130,2023
35,3,McMansion & Wife,6.3,824,2023
35,4,Thirst Trap: A Corporate Love Story,6,870,2023
35,5,Treehouse of Horror XXXIV,7,1132,2023
35,6,Iron Marge,6.9,806,2023
35,7,It's a Blunderful Life,6.4,776,2023
35,8,Ae Bonny Romance,6.3,800,2023
35,9,"Murder, She Boat",6.7,767,2023
35,10,Do the Wrong Thing,6.5,750,2023
35,11,Frinkenstein's Monster,6.2,768,2024
35,12,Lisa Gets an F1,6.3,722,2024
35,13,Clan of the Cave Mom,6.8,803,2024
35,14,Night of the Living Wage,7.1,762,2024
35,15,Cremains of the Day,7.1,771,2024
35,16,The Tell-Tale Pants,6.3,640,2024
35,17,The Tipping Point,6.2,732,2024
35,18,Bart's Brain,6.3,705,2024
36,1,Bart's Birthday,7.9,1534,2024
36,2,The Yellow Lotus,6.6,946,2024
36,3,Desperately Seeking Lisa,5.8,843,2024
36,4,Shoddy Heat,6.4,753,2024
36,5,Treehouse of Horror XXXV,6.4,945,2024
36,6,Women in Shorts,5.8,827,2024
36,7,Treehouse of Horror Presents: Simpsons Wicked This Way Comes,6.9,780,2024
36,8,Convenience Airways,7,733,2024
36,9,Homer and Her Sisters,6.6,644,2024
36,10,O C'mon All Ye Faithful,6.7,1273,2024
36,11,The Man Who Flew Too Much,6,614,2024
36,12,Bottle Episode,6.5,636,2024
36,13,The Past and the Furious,6.6,593,2025
36,14,The Flandshees of Innersimpson,6.9,605,2025
36,15,The Last Man Expanding,6.7,631,2025
36,16,P.S. I Hate You,7.2,632,2025
36,17,Yellow Planet,6.1,456,2025
36,18,Abe League of Their Moe,6.4,579,2025
36,19,Stew Lies,6.3,529,2025
36,20,"Full Heart, Empty Pool",6.4,528,2025
36,21,Estranger Things,6.7,619,2025
37,1,Thrifty Ways to Thieve Your Mother,6.9,718,2025
37,2,Keep Chalm and Gary On,6.7,582,2025
37,3,Treehouse of Horror XXXVI,6.3,691,2025
37,4,Men Behaving Manly,5.3,656,2025
37,5,Bad Boys... For Life?,6.6,527,2025
37,6,Bart 'N' Frink,7.2,544,2025
37,7,Sashes to Sashes,6.4,482,2025
37,8,The Day of the Jack-up,7.3,529,2025
37,9,Aunt Misbehavin',6.7,474,2025
37,10,Guess Who's Coming to Skinner,6.7,465,2025
37,11,Parahormonal Activity,7.5,607,2025
37,12,¡The Fall Guy-Yi-Yi!,7.2,544,2025
37,13,Seperance,7,516,2026
37,14,Irrational Treasure,7.2,493,2026
37,15,Homer? A Cracker Bro?,7,475,2026
37,16,Extreme Makeover: Homer Edition,6.3,398,2026
37,17,Simpsley,7.4,418,2026
37,18,Yellow Mirror,7.2,471,2026
